lemma,pos,neg,obj
低能儿,0.0,1.0,0.0
低落,0.0,1.0,0.0
低薪,0.0,1.0,0.0
低迷,0.0,1.0,0.0
低额,0.0,1.0,0.0
体弱,0.0,1.0,0.0
体弱多病,0.0,1.0,0.0
体弱多病者,0.0,1.0,0.0
体弱者,0.0,1.0,0.0
体恤,0.0,1.0,0.0
体罚,0.0,1.0,0.0
余波,0.0,1.0,0.0
作伪证,0.0,1.0,0.0
作孽,0.0,1.0,0.0
作对,0.0,1.0,0.0
作废,0.0,1.0,0.0
作弊,0.0,1.0,0.0
作恶,0.0,1.0,0.0
作祟,0.0,1.0,0.0
作践,0.0,1.0,0.0
作难,0.0,1.0,0.0
佯装,0.0,1.0,0.0
使恶,0.0,1.0,0.0
使恶化,0.0,1.0,0.0
使诈,0.0,1.0,0.0
侈谈,0.0,1.0,0.0
侏儒,0.0,1.0,0.0
供认,0.0,1.0,0.0
供词,0.0,1.0,0.0
供过于求,0.0,1.0,0.0
供述,0.0,1.0,0.0
依附,0.0,1.0,0.0
侥幸,0.0,1.0,0.0
侧线,0.0,1.0,0.0
侧钻,0.0,1.0,0.0
侮的,0.0,1.0,0.0
侮辱,0.0,1.0,0.0
侮辱地,0.0,1.0,0.0
侮辱性,0.0,1.0,0.0
侮问,0.0,1.0,0.0
侵入,0.0,1.0,0.0
侵入性,0.0,1.0,0.0
侵入者,0.0,1.0,0.0
侵占,0.0,1.0,0.0
侵害,0.0,1.0,0.0
侵扰,0.0,1.0,0.0
侵权,0.0,1.0,0.0
侵权人,0.0,1.0,0.0
侵权案,0.0,1.0,0.0
侵权行为,0.0,1.0,0.0
侵犯,0.0,1.0,0.0
侵犯者,0.0,1.0,0.0
侵略,0.0,1.0,0.0
侵略国,0.0,1.0,0.0
侵略性,0.0,1.0,0.0
侵略者,0.0,1.0,0.0
侵蚀,0.0,1.0,0.0
侵蚀性,0.0,1.0,0.0
侵袭,0.0,1.0,0.0
俗不可耐,0.0,1.0,0.0
俗事,0.0,1.0,0.0
俗套,0.0,1.0,0.0
俗气,0.0,1.0,0.0
信任的,0.0,1.0,0.0
修辞学,0.0,1.0,0.0
俯伏,0.0,1.0,0.0
俯瞰,0.0,1.0,0.0
俯首帖耳,0.0,1.0,0.0
倒台,0.0,1.0,0.0
倒戈,0.0,1.0,0.0
倒打一耙,0.0,1.0,0.0
倒楣,0.0,1.0,0.0
倒胃口,0.0,1.0,0.0
倒行逆施,0.0,1.0,0.0
倒退,0.0,1.0,0.0
倒错,0.0,1.0,0.0
倒闭,0.0,1.0,0.0
倒霉,0.0,1.0,0.0
倒霉的,0.0,1.0,0.0
倔强,0.0,1.0,0.0
倔驴,0.0,1.0,0.0
倚重,0.0,1.0,0.0
借口,0.0,1.0,0.0
倦乏,0.0,1.0,0.0
倦怠,0.0,1.0,0.0
倦意,0.0,1.0,0.0
倨傲,0.0,1.0,0.0
债务,0.0,1.0,0.0
值得商榷,0.0,1.0,0.0
值得怀疑的,0.0,1.0,0.0
倾泄,0.0,1.0,0.0
倾覆,0.0,1.0,0.0
假人,0.0,1.0,0.0
假像,0.0,1.0,0.0
假冒,0.0,1.0,0.0
假冒伪劣,0.0,1.0,0.0
假劣,0.0,1.0,0.0
假名,0.0,1.0,0.0
假哭,0.0,1.0,0.0
假定,0.0,1.0,0.0
假帐,0.0,1.0,0.0
假性,0.0,1.0,0.0
假情报,0.0,1.0,0.0
假想,0.0,1.0,0.0
假想敌,0.0,1.0,0.0
假惺惺,0.0,1.0,0.0
假意,0.0,1.0,0.0
假手,0.0,1.0,0.0
假条,0.0,1.0,0.0
假死,0.0,1.0,0.0
假炸弹,0.0,1.0,0.0
假的,0.0,1.0,0.0
假笑,0.0,1.0,0.0
假药,0.0,1.0,0.0
假装,0.0,1.0,0.0
假设,0.0,1.0,0.0
假说,0.0,1.0,0.0
假象,0.0,1.0,0.0
假货,0.0,1.0,0.0
假长,0.0,1.0,0.0
偏压,0.0,1.0,0.0
偏向,0.0,1.0,0.0
偏差,0.0,1.0,0.0
偏心,0.0,1.0,0.0
偏执,0.0,1.0,0.0
偏执狂,0.0,1.0,0.0
偏振,0.0,1.0,0.0
偏爱,0.0,1.0,0.0
偏狭,0.0,1.0,0.0
偏离,0.0,1.0,0.0
偏袒,0.0,1.0,0.0
偏见,0.0,1.0,0.0
偏颇,0.0,1.0,0.0
偏题,0.0,1.0,0.0
做作,0.0,1.0,0.0
做傻事,0.0,1.0,0.0
做得太过火,0.0,1.0,0.0
做文章,0.0,1.0,0.0
做错,0.0,1.0,0.0
停业,0.0,1.0,0.0
停建,0.0,1.0,0.0
停止,0.0,1.0,0.0
停滞,0.0,1.0,0.0
停滞不前,0.0,1.0,0.0
停顿,0.0,1.0,0.0
健忘,0.0,1.0,0.0
健忘型,0.0,1.0,0.0
健忘尼尔,0.0,1.0,0.0
偷偷,0.0,1.0,0.0
偷工减料,0.0,1.0,0.0
偷懒,0.0,1.0,0.0
偷袭,0.0,1.0,0.0
傀儡,0.0,1.0,0.0
傲慢,0.0,1.0,0.0
傲慢族,0.0,1.0,0.0
傲慢无礼,0.0,1.0,0.0
傲气,0.0,1.0,0.0
傻了,0.0,1.0,0.0
傻事,0.0,1.0,0.0
傻傻,0.0,1.0,0.0
傻傻的,0.0,1.0,0.0
傻儿,0.0,1.0,0.0
傻子,0.0,1.0,0.0
傻瓜,0.0,1.0,0.0
傻眼,0.0,1.0,0.0
傻眼了,0.0,1.0,0.0
傻笑,0.0,1.0,0.0
像差,0.0,1.0,0.0
僵化,0.0,1.0,0.0
僵局,0.0,1.0,0.0
僵持,0.0,1.0,0.0
僵硬,0.0,1.0,0.0
充斥,0.0,1.0,0.0
充满,0.0,1.0,0.0
充满仇恨,0.0,1.0,0.0
充满关系,0.0,1.0,0.0
充满危险,0.0,1.0,0.0
充满恐怖,0.0,1.0,0.0
充满恐惧,0.0,1.0,0.0
充满恫吓,0.0,1.0,0.0
充满悬念,0.0,1.0,0.0
充满悲伤,0.0,1.0,0.0
充满悲哀,0.0,1.0,0.0
充满战斗,0.0,1.0,0.0
充满批评,0.0,1.0,0.0
充满投机者,0.0,1.0,0.0
充满敌意,0.0,1.0,0.0
充满烦恼,0.0,1.0,0.0
充满焦虑,0.0,1.0,0.0
充满疑虑,0.0,1.0,0.0
充满疑问,0.0,1.0,0.0
充满痛苦,0.0,1.0,0.0
充满罪恶,0.0,1.0,0.0
充满腐臭,0.0,1.0,0.0
充满讽刺,0.0,1.0,0.0
充满诱惑,0.0,1.0,0.0
充满谎言,0.0,1.0,0.0
充满遗传,0.0,1.0,0.0
充满遗憾,0.0,1.0,0.0
充满邪恶,0.0,1.0,0.0
充满问题,0.0,1.0,0.0
光怪陆离,0.0,1.0,0.0
克服,0.0,1.0,0.0
克雷文,0.0,1.0,0.0
免得,0.0,1.0,0.0
免责,0.0,1.0,0.0
党派,0.0,1.0,0.0
党派之争,0.0,1.0,0.0
党派性,0.0,1.0,0.0
党羽,0.0,1.0,0.0
入侵,0.0,1.0,0.0
全然,0.0,1.0,0.0
全然不知,0.0,1.0,0.0
八卦,0.0,1.0,0.0
公害,0.0,1.0,0.0
公开认错,0.0,1.0,0.0
公然,0.0,1.0,0.0
共犯,0.0,1.0,0.0
共谋,0.0,1.0,0.0
关闭,0.0,1.0,0.0
具有讽刺意味,0.0,1.0,0.0
具有讽刺意味的​​,0.0,1.0,0.0
兽性,0.0,1.0,0.0
兽行,0.0,1.0,0.0
内乱,0.0,1.0,0.0
内爆,0.0,1.0,0.0
内疚,0.0,1.0,0.0
内耗,0.0,1.0,0.0
冒充,0.0,1.0,0.0
冒冒失失,0.0,1.0,0.0
冒失鬼,0.0,1.0,0.0
冒昧,0.0,1.0,0.0
冒烟,0.0,1.0,0.0
冒然,0.0,1.0,0.0
冒牌,0.0,1.0,0.0
冒犯,0.0,1.0,0.0
冒用,0.0,1.0,0.0
冒领,0.0,1.0,0.0
冗长,0.0,1.0,0.0
军衔,0.0,1.0,0.0
冤仇,0.0,1.0,0.0
冤情,0.0,1.0,0.0
冤枉,0.0,1.0,0.0
冤案,0.0,1.0,0.0
冤狱,0.0,1.0,0.0
冲云,0.0,1.0,0.0
冲击,0.0,1.0,0.0
冲击性,0.0,1.0,0.0
冲击波,0.0,1.0,0.0
冲动,0.0,1.0,0.0
冲压,0.0,1.0,0.0
冲头,0.0,1.0,0.0
冲床,0.0,1.0,0.0
冲突,0.0,1.0,0.0
决定性,0.0,1.0,0.0
冷冷,0.0,1.0,0.0
冷冷地说,0.0,1.0,0.0
冷冷清清,0.0,1.0,0.0
冷冷的,0.0,1.0,0.0
冷嘲热讽,0.0,1.0,0.0
冷淡,0.0,1.0,0.0
冷淡地,0.0,1.0,0.0
冷清,0.0,1.0,0.0
冷漠,0.0,1.0,0.0
冷笑,0.0,1.0,0.0
冷落,0.0,1.0,0.0
冷言,0.0,1.0,0.0
冷酷,0.0,1.0,0.0
冷酷无情,0.0,1.0,0.0
冷门,0.0,1.0,0.0
冷静,0.0,1.0,0.0
凄凄,0.0,1.0,0.0
凄凉,0.0,1.0,0.0
凄厉,0.0,1.0,0.0
凄惨,0.0,1.0,0.0
凄惨惨,0.0,1.0,0.0
凄然,0.0,1.0,0.0
凌晨,0.0,1.0,0.0
凌辱,0.0,1.0,0.0
减值,0.0,1.0,0.0
减压,0.0,1.0,0.0
减少,0.0,1.0,0.0
减弱,0.0,1.0,0.0
减灾,0.0,1.0,0.0
减震,0.0,1.0,0.0
凑到,0.0,1.0,0.0
凛冽,0.0,1.0,0.0
凝不协调,0.0,1.0,0.0
凝滞,0.0,1.0,0.0
几乎不,0.0,1.0,0.0
几乎没有,0.0,1.0,0.0
凶恶,0.0,1.0,0.0
凶暴,0.0,1.0,0.0
凶残,0.0,1.0,0.0
凶狠,0.0,1.0,0.0
凶猛,0.0,1.0,0.0
凶猛地,0.0,1.0,0.0
凶相,0.0,1.0,0.0
凹陷,0.0,1.0,0.0
出乎意料,0.0,1.0,0.0
出了名的,0.0,1.0,0.0
出事,0.0,1.0,0.0
出于无奈,0.0,1.0,0.0
出人意料,0.0,1.0,0.0
出卖,0.0,1.0,0.0
出奇,0.0,1.0,0.0
出师不利,0.0,1.0,0.0
出没,0.0,1.0,0.0
出疹,0.0,1.0,0.0
出言不逊,0.0,1.0,0.0
出错,0.0,1.0,0.0
击退,0.0,1.0,0.0
刁蛮,0.0,1.0,0.0
刁钻,0.0,1.0,0.0
刁难,0.0,1.0,0.0
分化,0.0,1.0,0.0
分居,0.0,1.0,0.0
分心,0.0,1.0,0.0
分散,0.0,1.0,0.0
分歧,0.0,1.0,0.0
分歧点,0.0,1.0,0.0
分离,0.0,1.0,0.0
分裂,0.0,1.0,0.0
刑罚,0.0,1.0,0.0
刑讯,0.0,1.0,0.0
划伤,0.0,1.0,0.0
划掉,0.0,1.0,0.0
刚愎自用,0.0,1.0,0.0
刚毛,0.0,1.0,0.0
创伤,0.0,1.0,0.0
创伤性,0.0,1.0,0.0
创伤药,0.0,1.0,0.0
创建,0.0,1.0,0.0
创面,0.0,1.0,0.0
删除,0.0,1.0,0.0
判处,0.0,1.0,0.0
利己,0.0,1.0,0.0
利己主义,0.0,1.0,0.0
利用,0.0,1.0,0.0
别别扭扭,0.0,1.0,0.0
别扭,0.0,1.0,0.0
别有用心,0.0,1.0,0.0
制裁,0.0,1.0,0.0
制造,0.0,1.0,0.0
刷卡,0.0,1.0,0.0
刺人,0.0,1.0,0.0
刺客,0.0,1.0,0.0
刺杀,0.0,1.0,0.0
刺激,0.0,1.0,0.0
刺激剂,0.0,1.0,0.0
刺激性,0.0,1.0,0.0
刺痒,0.0,1.0,0.0
刺痛,0.0,1.0,0.0
刺目,0.0,1.0,0.0
刺眼,0.0,1.0,0.0
刺耳,0.0,1.0,0.0
刺耳声,0.0,1.0,0.0
刺耳的,0.0,1.0,0.0
刺骨,0.0,1.0,0.0
刺鼻,0.0,1.0,0.0
刻不容缓,0.0,1.0,0.0
刻录,0.0,1.0,0.0
刻板,0.0,1.0,0.0
刻板印象,0.0,1.0,0.0
刻板性,0.0,1.0,0.0
刻毒,0.0,1.0,0.0
刻薄,0.0,1.0,0.0
刻薄话,0.0,1.0,0.0
削减,0.0,1.0,0.0
削去,0.0,1.0,0.0
削弱,0.0,1.0,0.0
前卫,0.0,1.0,0.0
前后,0.0,1.0,0.0
前后不一致,0.0,1.0,0.0
前所未有,0.0,1.0,0.0
前所未有的,0.0,1.0,0.0
前景堪忧,0.0,1.0,0.0
前言,0.0,1.0,0.0
前言不对后语,0.0,1.0,0.0
前言不搭后语,0.0,1.0,0.0
前车之鉴,0.0,1.0,0.0
剔骨,0.0,1.0,0.0
剥削,0.0,1.0,0.0
剥夺,0.0,1.0,0.0
剧变,0.0,1.0,0.0
剧性,0.0,1.0,0.0
剧情,0.0,1.0,0.0
剧毒,0.0,1.0,0.0
剧烈,0.0,1.0,0.0
剧热,0.0,1.0,0.0
剧痛,0.0,1.0,0.0
剧说,0.0,1.0,0.0
割喉,0.0,1.0,0.0
剽窃,0.0,1.0,0.0
剿灭,0.0,1.0,0.0
力戒,0.0,1.0,0.0
劝告,0.0,1.0,0.0
劝戒,0.0,1.0,0.0
劝诫,0.0,1.0,0.0
劝阻,0.0,1.0,0.0
加剧,0.0,1.0,0.0
加害,0.0,1.0,0.0
加深,0.0,1.0,0.0
加重,0.0,1.0,0.0
劣势,0.0,1.0,0.0
劣性,0.0,1.0,0.0
劣效性,0.0,1.0,0.0
劣根性,0.0,1.0,0.0
劣种,0.0,1.0,0.0
劣等,0.0,1.0,0.0
劣解,0.0,1.0,0.0
劣质,0.0,1.0,0.0
劣迹,0.0,1.0,0.0
动乱,0.0,1.0,0.0
动摇,0.0,1.0,0.0
动真格,0.0,1.0,0.0
动荡,0.0,1.0,0.0
劫难,0.0,1.0,0.0
劲敌,0.0,1.0,0.0
劳役,0.0,1.0,0.0
劳碌,0.0,1.0,0.0
劳累,0.0,1.0,0.0
劳苦,0.0,1.0,0.0
势不两立,0.0,1.0,0.0
势不可挡,0.0,1.0,0.0
勃然大怒,0.0,1.0,0.0
勉强,0.0,1.0,0.0
勒索,0.0,1.0,0.0
勒索税,0.0,1.0,0.0
勒索费,0.0,1.0,0.0
勾结,0.0,1.0,0.0
勾销,0.0,1.0,0.0
包封,0.0,1.0,0.0
包袱,0.0,1.0,0.0
匆匆,0.0,1.0,0.0
匆忙,0.0,1.0,0.0
匪夷所思,0.0,1.0,0.0
匮乏,0.0,1.0,0.0
匹夫,0.0,1.0,0.0
区区,0.0,1.0,0.0
十恶不赦,0.0,1.0,0.0
千丝万缕,0.0,1.0,0.0
千篇一律,0.0,1.0,0.0
半信半疑,0.0,1.0,0.0
半心半意,0.0,1.0,0.0
半心半意的,0.0,1.0,0.0
半途而废,0.0,1.0,0.0
华而不实,0.0,1.0,0.0
华而不实的,0.0,1.0,0.0
卑劣,0.0,1.0,0.0
卑劣的,0.0,1.0,0.0
卑微,0.0,1.0,0.0
卑微的,0.0,1.0,0.0
卑怯,0.0,1.0,0.0
卑贱,0.0,1.0,0.0
卑鄙,0.0,1.0,0.0
卑鄙无耻,0.0,1.0,0.0
卑鄙的,0.0,1.0,0.0
单亲,0.0,1.0,0.0
单极的,0.0,1.0,0.0
单纯,0.0,1.0,0.0
单纯的,0.0,1.0,0.0
单薄,0.0,1.0,0.0
单调,0.0,1.0,0.0
单边,0.0,1.0,0.0
单边主义,0.0,1.0,0.0
单面,0.0,1.0,0.0
卖俏,0.0,1.0,0.0
卖国,0.0,1.0,0.0
卖国贼,0.0,1.0,0.0
卖淫,0.0,1.0,0.0
卖身,0.0,1.0,0.0
南瓜,0.0,1.0,0.0
卡通,0.0,1.0,0.0
卧尸,0.0,1.0,0.0
危亡,0.0,1.0,0.0
危及,0.0,1.0,0.0
危害,0.0,1.0,0.0
危急,0.0,1.0,0.0
危房,0.0,1.0,0.0
危机,0.0,1.0,0.0
危机四伏,0.0,1.0,0.0
危殆,0.0,1.0,0.0
危言,0.0,1.0,0.0
危言耸听,0.0,1.0,0.0
危重,0.0,1.0,0.0
危重病,0.0,1.0,0.0
危险,0.0,1.0,0.0
危险区,0.0,1.0,0.0
危险性,0.0,1.0,0.0
危险源,0.0,1.0,0.0
危难,0.0,1.0,0.0
卷入,0.0,1.0,0.0
卸弃,0.0,1.0,0.0
厄运,0.0,1.0,0.0
厄运日,0.0,1.0,0.0
厉害,0.0,1.0,0.0
厉害地,0.0,1.0,0.0
压低,0.0,1.0,0.0
压倒,0.0,1.0,0.0
压倒一切,0.0,1.0,0.0
压倒性,0.0,1.0,0.0
压倒性的,0.0,1.0,0.0
压制,0.0,1.0,0.0
压力,0.0,1.0,0.0
压力感,0.0,1.0,0.0
压抑,0.0,1.0,0.0
压抑感,0.0,1.0,0.0
压榨,0.0,1.0,0.0
压模,0.0,1.0,0.0
压迫,0.0,1.0,0.0
压迫感,0.0,1.0,0.0
压迫者,0.0,1.0,0.0
厌世,0.0,1.0,0.0
厌倦,0.0,1.0,0.0
厌倦了,0.0,1.0,0.0
厌学,0.0,1.0,0.0
厌弃,0.0,1.0,0.0
厌恶,0.0,1.0,0.0
厌战,0.0,1.0,0.0
厌战情绪,0.0,1.0,0.0
厌烦,0.0,1.0,0.0
厚此薄彼,0.0,1.0,0.0
厚颜,0.0,1.0,0.0
厚颜无耻,0.0,1.0,0.0
厚颜无耻​​,0.0,1.0,0.0
厚颜无耻​​的,0.0,1.0,0.0
原型,0.0,1.0,0.0
去除,0.0,1.0,0.0
去骗,0.0,1.0,0.0
去骗，,0.0,1.0,0.0
友好往来,0.0,1.0,0.0
双绞线,0.0,1.0,0.0
反中,0.0,1.0,0.0
反之亦然,0.0,1.0,0.0
反以色列,0.0,1.0,0.0
反共,0.0,1.0,0.0
反冲,0.0,1.0,0.0
反动,0.0,1.0,0.0
反占领,0.0,1.0,0.0
反叛,0.0,1.0,0.0
反叛者,0.0,1.0,0.0
反复无常,0.0,1.0,0.0
反宗教,0.0,1.0,0.0
反对,0.0,1.0,0.0
反对数,0.0,1.0,0.0
反对极,0.0,1.0,0.0
反对派,0.0,1.0,0.0
反对的,0.0,1.0,0.0
反对票,0.0,1.0,0.0
反对者,0.0,1.0,0.0
反常,0.0,1.0,0.0
反应迟钝,0.0,1.0,0.0
反恐,0.0,1.0,0.0
反恐战争,0.0,1.0,0.0
反感,0.0,1.0,0.0
反扩散,0.0,1.0,0.0
反抗,0.0,1.0,0.0
反派,0.0,1.0,0.0
反犹主义,0.0,1.0,0.0
反犹太主义,0.0,1.0,0.0
反犹太人,0.0,1.0,0.0
反白,0.0,1.0,0.0
反省,0.0,1.0,0.0
反社会,0.0,1.0,0.0
反美,0.0,1.0,0.0
反而,0.0,1.0,0.0
反装甲,0.0,1.0,0.0
反讽,0.0,1.0,0.0
反键,0.0,1.0,0.0
反闪,0.0,1.0,0.0
反闪米特,0.0,1.0,0.0
反问,0.0,1.0,0.0
反间谍,0.0,1.0,0.0
反驳,0.0,1.0,0.0
反驳戈德斯通,0.0,1.0,0.0
反驳道,0.0,1.0,0.0
发人深省,0.0,1.0,0.0
发傻,0.0,1.0,0.0
发出,0.0,1.0,0.0
发动,0.0,1.0,0.0
发动战争,0.0,1.0,0.0
发呆,0.0,1.0,0.0
发怒,0.0,1.0,0.0
发怒的,0.0,1.0,0.0
发愁,0.0,1.0,0.0
发抖,0.0,1.0,0.0
发挥,0.0,1.0,0.0
发泄,0.0,1.0,0.0
发火的,0.0,1.0,0.0
发炎,0.0,1.0,0.0
发烧,0.0,1.0,0.0
发热,0.0,1.0,0.0
发牢骚,0.0,1.0,0.0
发牢骚的,0.0,1.0,0.0
发狂,0.0,1.0,0.0
发狂地,0.0,1.0,0.0
发疯,0.0,1.0,0.0
发痒,0.0,1.0,0.0
发脾气,0.0,1.0,0.0
发臭,0.0,1.0,0.0
发誓,0.0,1.0,0.0
发霉,0.0,1.0,0.0
发霉的,0.0,1.0,0.0
发飙,0.0,1.0,0.0
取巧,0.0,1.0,0.0
取缔,0.0,1.0,0.0
受到,0.0,1.0,0.0
受宠若惊,0.0,1.0,0.0
受害,0.0,1.0,0.0
受害人,0.0,1.0,0.0
受害者,0.0,1.0,0.0
受尽,0.0,1.0,0.0
受屈,0.0,1.0,0.0
受惊,0.0,1.0,0.0
受惊吓,0.0,1.0,0.0
受挫,0.0,1.0,0.0
受损,0.0,1.0,0.0
受灾,0.0,1.0,0.0
受灾区,0.0,1.0,0.0
受灾县,0.0,1.0,0.0
受灾国,0.0,1.0,0.0
受苦,0.0,1.0,0.0
受诅咒,0.0,1.0,0.0
受诅咒的,0.0,1.0,0.0
受辱,0.0,1.0,0.0
受阻,0.0,1.0,0.0
受难者,0.0,1.0,0.0
受骗,0.0,1.0,0.0
受骗人,0.0,1.0,0.0
变乱,0.0,1.0,0.0
变化,0.0,1.0,0.0
变化无常,0.0,1.0,0.0
变干,0.0,1.0,0.0
变幻无常,0.0,1.0,0.0
变幻莫测,0.0,1.0,0.0
变形,0.0,1.0,0.0
变态,0.0,1.0,0.0
变态性,0.0,1.0,0.0
变态性欲,0.0,1.0,0.0
变态版,0.0,1.0,0.0
变性,0.0,1.0,0.0
变节,0.0,1.0,0.0
变节者,0.0,1.0,0.0
变质,0.0,1.0,0.0
叛变,0.0,1.0,0.0
叛国,0.0,1.0,0.0
叛国罪,0.0,1.0,0.0
叛徒,0.0,1.0,0.0
叛离,0.0,1.0,0.0
叛逆,0.0,1.0,0.0
叛逆子,0.0,1.0,0.0
叛逆罪,0.0,1.0,0.0
叛逆者,0.0,1.0,0.0
口供,0.0,1.0,0.0
口吃,0.0,1.0,0.0
口径,0.0,1.0,0.0
口水战,0.0,1.0,0.0
口渴,0.0,1.0,0.0
口臭,0.0,1.0,0.0
口齿,0.0,1.0,0.0
口齿不清,0.0,1.0,0.0
古代,0.0,1.0,0.0
古怪,0.0,1.0,0.0
古怪的,0.0,1.0,0.0
古朴,0.0,1.0,0.0
古板,0.0,1.0,0.0
古老,0.0,1.0,0.0
叨叨,0.0,1.0,0.0
只不过,0.0,1.0,0.0
只是,0.0,1.0,0.0
只能,0.0,1.0,0.0
叫卖,0.0,1.0,0.0
叫哑,0.0,1.0,0.0
叫喊,0.0,1.0,0.0
叫嚣,0.0,1.0,0.0
叫错,0.0,1.0,0.0
叮咛,0.0,1.0,0.0
可怕,0.0,1.0,0.0
可怕,0.0,1.0,0.0
可怕可畏,0.0,1.0,0.0
可怕地,0.0,1.0,0.0
可怕的,0.0,1.0,0.0
可怜,0.0,1.0,0.0
可怜人,0.0,1.0,0.0
可怜巴巴,0.0,1.0,0.0
可怜虫,0.0,1.0,0.0
可恨,0.0,1.0,0.0
可恨的,0.0,1.0,0.0
可恶,0.0,1.0,0.0
可恶的,0.0,1.0,0.0
可悲,0.0,1.0,0.0
可悲的,0.0,1.0,0.0
可悲的是,0.0,1.0,0.0
可惜,0.0,1.0,0.0
可憎,0.0,1.0,0.0
可憎的事,0.0,1.0,0.0
可气,0.0,1.0,0.0
可畏,0.0,1.0,0.0
可畏的,0.0,1.0,0.0
可疑,0.0,1.0,0.0
可疑性,0.0,1.0,0.0
可笑,0.0,1.0,0.0
可笑的,0.0,1.0,0.0
可耻,0.0,1.0,0.0
可耻的,0.0,1.0,0.0
可耻的行为,0.0,1.0,0.0
可解释,0.0,1.0,0.0
可鄙,0.0,1.0,0.0
可鄙的,0.0,1.0,0.0
可靠,0.0,1.0,0.0
叱问,0.0,1.0,0.0
史无前例,0.0,1.0,0.0
叶公好龙,0.0,1.0,0.0
叽里咕噜,0.0,1.0,0.0
吃亏,0.0,1.0,0.0
吃人,0.0,1.0,0.0
吃人肉,0.0,1.0,0.0
吃力,0.0,1.0,0.0
吃力不讨好,0.0,1.0,0.0
吃苦,0.0,1.0,0.0
吃醋,0.0,1.0,0.0
各执一词,0.0,1.0,0.0
合理,0.0,1.0,0.0
合理化,0.0,1.0,0.0
合谋,0.0,1.0,0.0
吉贝,0.0,1.0,0.0
吊唁,0.0,1.0,0.0
吊着,0.0,1.0,0.0
同床异梦,0.0,1.0,0.0
同归于尽,0.0,1.0,0.0
同情,0.0,1.0,0.0
同理,0.0,1.0,0.0
同病相怜,0.0,1.0,0.0
同谋,0.0,1.0,0.0
同谋者,0.0,1.0,0.0
名不副实,0.0,1.0,0.0
名不见经传,0.0,1.0,0.0
后坐力,0.0,1.0,0.0
后悔,0.0,1.0,0.0
后悔,0.0,1.0,0.0
后悔莫及,0.0,1.0,0.0
后果,0.0,1.0,0.0
后果自负,0.0,1.0,0.0
后遗症,0.0,1.0,0.0
后顾之忧,0.0,1.0,0.0
向往,0.0,1.0,0.0
吓一大跳,0.0,1.0,0.0
吓人,0.0,1.0,0.0
吓住,0.0,1.0,0.0
吓倒,0.0,1.0,0.0
吓傻,0.0,1.0,0.0
吓呆,0.0,1.0,0.0
吓呆了,0.0,1.0,0.0
吓唬,0.0,1.0,0.0
吓坏,0.0,1.0,0.0
吓得,0.0,1.0,0.0
吓着,0.0,1.0,0.0
吓走,0.0,1.0,0.0
吓跑,0.0,1.0,0.0
吓退,0.0,1.0,0.0
吝啬,0.0,1.0,0.0
吝啬鬼,0.0,1.0,0.0
吞没,0.0,1.0,0.0
否决,0.0,1.0,0.0
否决权,0.0,1.0,0.0
否则,0.0,1.0,0.0
否定,0.0,1.0,0.0
否认,0.0,1.0,0.0
含沙,0.0,1.0,0.0
含沙射影,0.0,1.0,0.0
含混,0.0,1.0,0.0
含糊,0.0,1.0,0.0
含糊不清,0.0,1.0,0.0
含糊不清的,0.0,1.0,0.0
含糊其辞,0.0,1.0,0.0
含血喷人,0.0,1.0,0.0
听天由命,0.0,1.0,0.0
听起来,0.0,1.0,0.0
听起来和诽谤,0.0,1.0,0.0
听起来，诽谤,0.0,1.0,0.0
启示,0.0,1.0,0.0
启示录,0.0,1.0,0.0
吵嘴,0.0,1.0,0.0
吵杂,0.0,1.0,0.0
吵架,0.0,1.0,0.0
吵翻,0.0,1.0,0.0
吵闹,0.0,1.0,0.0
吹嘘,0.0,1.0,0.0
吹牛,0.0,1.0,0.0
吹牛的,0.0,1.0,0.0
呆呆,0.0,1.0,0.0
呆子,0.0,1.0,0.0
呆帐,0.0,1.0,0.0
呆板,0.0,1.0,0.0
呆滞,0.0,1.0,0.0
呆账,0.0,1.0,0.0
告发,0.0,1.0,0.0
告吹,0.0,1.0,0.0
告白,0.0,1.0,0.0
告诫,0.0,1.0,0.0
呓语,0.0,1.0,0.0
呜咽,0.0,1.0,0.0
呵斥,0.0,1.0,0.0
呻吟,0.0,1.0,0.0
呻吟声,0.0,1.0,0.0
呼吁,0.0,1.0,0.0
呼吸困难,0.0,1.0,0.0
命中,0.0,1.0,0.0
命中注定,0.0,1.0,0.0
命运多舛,0.0,1.0,0.0
咄咄逼人,0.0,1.0,0.0
咆哮,0.0,1.0,0.0
咆哮声,0.0,1.0,0.0
和屈从,0.0,1.0,0.0
和欺骗,0.0,1.0,0.0
咒怨,0.0,1.0,0.0
咒诅,0.0,1.0,0.0
咒骂,0.0,1.0,0.0
咬人,0.0,1.0,0.0
咬噬,0.0,1.0,0.0
咬断,0.0,1.0,0.0
咬牙,0.0,1.0,0.0
咳嗽,0.0,1.0,0.0
咽喉,0.0,1.0,0.0
哀,0.0,1.0,0.0
哀伤,0.0,1.0,0.0
哀兵,0.0,1.0,0.0
哀号,0.0,1.0,0.0
哀叹,0.0,1.0,0.0
哀恸,0.0,1.0,0.0
哀悼,0.0,1.0,0.0
哀悼日,0.0,1.0,0.0
哀悼者,0.0,1.0,0.0
哀愁,0.0,1.0,0.0
哀曲,0.0,1.0,0.0
哀歌,0.0,1.0,0.0
哀求,0.0,1.0,0.0
